lat,longitude,magnitude of bed shear stress (N/m^2)
25.17230000000,89.62170000000,2.57E-25
25.16870000000,89.62150000000,3.99E-25
25.16510000000,89.62130000000,1.50E-25
25.16160000000,89.62110000000,3.51E-25
25.15810000000,89.62080000000,5.68E-25
25.15460000000,89.62060000000,3.41E-25
25.15120000000,89.62040000000,5.89E-26
25.14790000000,89.62020000000,6.21E-26
25.14480000000,89.62000000000,8.89E-26
25.14170000000,89.61980000000,5.08E-26
25.13850000000,89.61970000000,7.21E-26
25.13520000000,89.61960000000,5.30E-26
25.13190000000,89.61960000000,2.42E-25
25.12880000000,89.61970000000,2.59E-25
25.12590000000,89.61970000000,2.23E-25
25.12300000000,89.61970000000,1.91E-25
25.12010000000,89.61970000000,7.08E-26
25.11730000000,89.61960000000,6.55E-26
25.11430000000,89.61950000000,7.44E-26
25.11140000000,89.61940000000,3.27E-26
25.10840000000,89.61930000000,1.11E-25
25.10540000000,89.61910000000,3.73E-25
25.10240000000,89.61890000000,3.31E-25
25.09930000000,89.61870000000,9.33E-26
25.09630000000,89.61850000000,1.39E-25
25.09320000000,89.61830000000,1.02E-25
25.09010000000,89.61800000000,1.22E-25
25.08710000000,89.61780000000,1.13E-25
25.08410000000,89.61750000000,8.30E-26
25.08110000000,89.61730000000,5.90E-26
25.07800000000,89.61700000000,5.98E-26
25.07490000000,89.61670000000,1.42E-26
25.07170000000,89.61640000000,2.54E-26
25.06170000000,89.61540000000,0.007042506
25.05830000000,89.61500000000,0.012905157
25.05490000000,89.61470000000,0.019413019
25.05140000000,89.61440000000,0.026738162
25.04800000000,89.61410000000,0.029680464
25.04470000000,89.61380000000,0.025941484
25.04150000000,89.61350000000,0.03271692
25.03820000000,89.61320000000,0.044818911
25.03480000000,89.61280000000,0.05167308
25.03140000000,89.61250000000,0.055709755
25.02780000000,89.61200000000,0.051197392
25.02420000000,89.61160000000,0.069821291
25.02050000000,89.61110000000,0.149702905
25.01680000000,89.61070000000,0.178663374
25.01310000000,89.61020000000,0.3173462
25.00940000000,89.60970000000,0.509309343
25.00570000000,89.60920000000,0.600002405
25.00200000000,89.60860000000,0.656728925
24.99830000000,89.60810000000,0.626164789
24.99470000000,89.60770000000,0.521302162
24.99110000000,89.60730000000,0.459418881
24.98740000000,89.60690000000,0.367504211
24.98380000000,89.60650000000,0.232764509
24.98010000000,89.60610000000,0.133404995
24.97640000000,89.60570000000,0.207882284
24.97270000000,89.60530000000,0.242519292
24.96910000000,89.60490000000,0.11647846
24.96540000000,89.60460000000,0.06952001
24.96180000000,89.60420000000,0.052619458
24.95810000000,89.60380000000,0.045887375
24.95420000000,89.60340000000,0.045151915
24.95000000000,89.60300000000,0.054033041
24.94560000000,89.60270000000,0.081497942
24.94090000000,89.60250000000,0.137173913
24.93600000000,89.60240000000,0.126269057
24.93110000000,89.60250000000,0.095725456
24.92620000000,89.60260000000,0.102505281
24.92130000000,89.60280000000,0.115558881
24.91630000000,89.60310000000,0.11418367
24.91120000000,89.60340000000,0.110712065
24.90590000000,89.60390000000,0.111109084
24.90050000000,89.60440000000,0.116149564
24.89490000000,89.60500000000,0.113553511
24.88920000000,89.60580000000,0.107761691
24.88320000000,89.60670000000,0.097024154
24.87720000000,89.60770000000,0.066735635
24.87100000000,89.60890000000,0.099522215
24.86490000000,89.61030000000,0.193798096
24.85880000000,89.61180000000,0.290264115
24.85290000000,89.61340000000,0.320341099
24.84740000000,89.61500000000,0.223003079
24.84210000000,89.61650000000,0.140661448
24.83710000000,89.61800000000,0.142420134
24.83220000000,89.61930000000,0.111733389
24.82750000000,89.62070000000,0.096917129
24.82290000000,89.62190000000,0.102221984
24.81830000000,89.62320000000,0.103979868
24.81380000000,89.62450000000,0.101238763
24.80940000000,89.62580000000,0.099272739
24.80520000000,89.62710000000,0.098510326
24.80100000000,89.62840000000,0.096764611
24.79670000000,89.62960000000,0.093911661
24.79240000000,89.63090000000,0.090463684
24.78800000000,89.63220000000,0.086953604
24.78350000000,89.63340000000,0.0838534
24.77900000000,89.63480000000,0.081481837
24.77430000000,89.63610000000,0.079779085
24.76970000000,89.63750000000,0.078057027
24.76500000000,89.63900000000,0.07517461
24.76030000000,89.64050000000,0.072086855
24.75550000000,89.64220000000,0.068927043
24.75050000000,89.64400000000,0.068883245
24.74540000000,89.64590000000,0.068422697
24.74010000000,89.64790000000,0.066241232
24.73480000000,89.65000000000,0.075635396
24.72940000000,89.65220000000,0.124865461
24.72410000000,89.65440000000,0.185310685
24.71880000000,89.65660000000,0.197076851
24.71360000000,89.65890000000,0.194440069
24.70850000000,89.66110000000,0.176938548
24.70360000000,89.66330000000,0.124743645
24.69890000000,89.66540000000,0.09620202
24.69440000000,89.66740000000,0.087424739
24.69010000000,89.66920000000,0.080440122
24.68600000000,89.67100000000,0.079322013
24.68190000000,89.67260000000,0.080032193
24.67780000000,89.67420000000,0.076565973
24.67350000000,89.67570000000,0.072873528
24.66920000000,89.67720000000,0.073838603
24.66480000000,89.67860000000,0.079160291
24.66030000000,89.67990000000,0.081092841
24.65540000000,89.68120000000,0.075108559
24.65010000000,89.68240000000,0.071816853
24.64430000000,89.68380000000,0.111018283
24.63830000000,89.68520000000,0.16081058
24.63230000000,89.68670000000,0.167606127
24.62630000000,89.68820000000,0.182589382
24.62050000000,89.68980000000,0.186466502
24.61490000000,89.69150000000,0.131931097
24.60960000000,89.69330000000,0.089191187
24.60460000000,89.69510000000,0.066303894
24.60020000000,89.69680000000,0.056370685
24.59610000000,89.69840000000,0.057423439
24.59200000000,89.69990000000,0.058929887
24.58740000000,89.70140000000,0.05581275
24.58230000000,89.70310000000,0.05146719
24.57660000000,89.70490000000,0.04824194
24.57010000000,89.70690000000,0.047431807
24.56290000000,89.70920000000,0.048990344
24.55480000000,89.71160000000,0.052123264
24.54600000000,89.71420000000,0.049986362
24.53660000000,89.71700000000,0.042409326
24.52720000000,89.72000000000,0.047715741
24.51820000000,89.72290000000,0.056231641
24.51010000000,89.72570000000,0.072635648
24.50300000000,89.72810000000,0.105883517
24.49710000000,89.73010000000,0.125052122
24.49220000000,89.73160000000,0.126670367
24.48780000000,89.73280000000,0.128557702
24.48350000000,89.73380000000,0.131040658
24.47890000000,89.73470000000,0.133837504
24.47410000000,89.73550000000,0.136668065
24.46900000000,89.73640000000,0.140113101
24.46360000000,89.73710000000,0.136789379
24.45800000000,89.73760000000,0.108669456
24.45220000000,89.73800000000,0.081964413
24.44630000000,89.73830000000,0.072219788
24.44030000000,89.73850000000,0.063661415
24.43430000000,89.73850000000,0.064131938
24.42830000000,89.73850000000,0.055448501
24.42220000000,89.73840000000,0.023703212
24.40960000000,89.73830000000,1.50E-25
24.40300000000,89.73830000000,4.79E-25
24.39610000000,89.73830000000,7.82E-25
24.38890000000,89.73830000000,6.11E-25
24.38130000000,89.73830000000,2.71E-25
24.37330000000,89.73820000000,2.84E-25
24.36500000000,89.73810000000,1.51E-24
24.35670000000,89.73780000000,1.35E-24
24.34850000000,89.73730000000,1.36E-25
24.34050000000,89.73680000000,3.46E-24
24.33280000000,89.73620000000,1.60E-24
24.32540000000,89.73570000000,2.65E-25
24.31820000000,89.73510000000,4.85E-25
24.31130000000,89.73470000000,8.46E-25
24.30450000000,89.73420000000,2.84E-25
24.29770000000,89.73370000000,1.51E-25
24.29100000000,89.73310000000,1.34E-25
24.28440000000,89.73240000000,1.18E-25
24.27770000000,89.73160000000,2.21E-25
24.27110000000,89.73070000000,2.97E-25
24.26440000000,89.72980000000,8.53E-26
24.25780000000,89.72880000000,1.01E-26
24.25130000000,89.72780000000,4.78E-26
24.23840000000,89.72550000000,0.007796883
24.23180000000,89.72420000000,0.020490625
24.22510000000,89.72280000000,0.024048772
24.21820000000,89.72140000000,0.031553102
24.21130000000,89.72020000000,0.035415296
24.20470000000,89.71910000000,0.034441432
24.19840000000,89.71840000000,0.029929728
24.19240000000,89.71790000000,0.024653665
24.18700000000,89.71750000000,0.026120833
24.18180000000,89.71690000000,0.028046888
24.17650000000,89.71620000000,0.02663525
24.17090000000,89.71520000000,0.02396124
24.16470000000,89.71390000000,0.027359482
24.15820000000,89.71240000000,0.016401314
24.15150000000,89.71090000000,4.05E-25
24.14480000000,89.70950000000,4.41E-24
24.13800000000,89.70830000000,4.42E-24
24.13130000000,89.70720000000,3.24E-24
24.12450000000,89.70620000000,2.33E-24
24.11760000000,89.70520000000,1.51E-24
24.11040000000,89.70420000000,9.91E-25
24.10270000000,89.70320000000,1.88E-24
24.09440000000,89.70190000000,0.001348587
24.08540000000,89.70040000000,0.003034263
24.07570000000,89.69870000000,0.002220584
24.06560000000,89.69670000000,4.04E-24
24.05530000000,89.69480000000,9.01E-25
24.04540000000,89.69290000000,1.19E-24
24.03600000000,89.69120000000,4.97E-24
24.02740000000,89.68960000000,7.58E-25
24.01960000000,89.68820000000,6.70E-24
24.01270000000,89.68690000000,5.76E-25
24.00650000000,89.68570000000,8.89E-25
24.00080000000,89.68470000000,1.71E-24
23.99560000000,89.68380000000,7.99E-25
23.99060000000,89.68290000000,1.82E-24
23.98570000000,89.68220000000,1.03E-24
23.98090000000,89.68160000000,1.38E-24
23.97630000000,89.68110000000,2.29E-24
23.97180000000,89.68080000000,1.01E-24
23.96730000000,89.68050000000,2.21E-25
23.96260000000,89.68020000000,2.55E-25
23.95780000000,89.67990000000,4.04E-25
23.95280000000,89.67960000000,1.35E-24
23.94770000000,89.67940000000,0.000903659
23.94250000000,89.67920000000,0.002204973
23.93710000000,89.67910000000,0.002071958
23.93170000000,89.67910000000,2.49E-25
23.92620000000,89.67930000000,3.74E-25
23.92070000000,89.67960000000,1.16E-24
23.91530000000,89.68000000000,8.88E-25
23.91010000000,89.68070000000,6.43E-25
23.90500000000,89.68150000000,2.53E-25
23.90030000000,89.68240000000,4.47E-25
23.89570000000,89.68330000000,3.12E-25
23.89110000000,89.68440000000,3.06E-25
23.88620000000,89.68550000000,4.67E-25
23.88110000000,89.68680000000,4.37E-25
23.87580000000,89.68810000000,0.003034948
23.87050000000,89.68960000000,0.009549141
23.86530000000,89.69100000000,0.019684965
23.86000000000,89.69240000000,0.026513511
23.85470000000,89.69380000000,0.027167452
23.84930000000,89.69520000000,0.027210701
23.84400000000,89.69640000000,0.027456744
23.83870000000,89.69750000000,0.027748824
23.83360000000,89.69820000000,0.027756457
23.82850000000,89.69860000000,0.025381919
25.81930000000,89.77240000000,0
25.81760000000,89.77170000000,0
25.81600000000,89.77100000000,0
25.81430000000,89.77030000000,0
25.81260000000,89.76960000000,0
25.81100000000,89.76890000000,0
25.80930000000,89.76830000000,0
25.80770000000,89.76770000000,0
25.80620000000,89.76710000000,0.210974134
25.80460000000,89.76650000000,0.462538609
25.80310000000,89.76600000000,0.924735849
25.80170000000,89.76550000000,1.532046289
25.80020000000,89.76500000000,2.251938442
25.79880000000,89.76450000000,3.123048032
25.79750000000,89.76410000000,4.109230282
25.79610000000,89.76370000000,4.769758336
25.79480000000,89.76330000000,5.285989584
25.79340000000,89.76290000000,5.582673412
25.79210000000,89.76250000000,5.761690542
25.79090000000,89.76210000000,6.001780003
25.78960000000,89.76170000000,5.84715612
25.78840000000,89.76130000000,6.479497441
25.78710000000,89.76080000000,5.042613474
25.78580000000,89.76040000000,4.663400848
25.78440000000,89.75990000000,4.375031051
25.78290000000,89.75940000000,4.111568367
25.78130000000,89.75890000000,3.746966457
25.77970000000,89.75840000000,2.793816944
25.77810000000,89.75790000000,2.743242406
25.77640000000,89.75740000000,5.19E-09
25.77470000000,89.75700000000,0.322830232
25.77290000000,89.75650000000,0.402444972
25.77110000000,89.75610000000,0.645852124
25.76940000000,89.75570000000,1.013382308
25.76770000000,89.75530000000,1.453605259
25.76610000000,89.75480000000,1.951777627
25.76450000000,89.75440000000,2.517237968
25.76290000000,89.75400000000,3.229521417
25.76140000000,89.75350000000,3.846786951
25.75980000000,89.75300000000,4.141238878
25.75820000000,89.75250000000,4.613199618
25.75660000000,89.75190000000,5.017311299
25.75500000000,89.75130000000,5.118884407
25.75340000000,89.75070000000,5.153942604
25.75170000000,89.75000000000,4.898635286
25.75000000000,89.74930000000,5.582781277
25.74830000000,89.74860000000,3.647086497
25.74650000000,89.74780000000,2.783463836
25.74480000000,89.74710000000,1.45E-09
25.74300000000,89.74630000000,0
25.74130000000,89.74560000000,0
25.73950000000,89.74480000000,0
25.73760000000,89.74400000000,0
25.73560000000,89.74310000000,0
25.73340000000,89.74210000000,0
25.73100000000,89.74110000000,0
25.72850000000,89.74020000000,1.48E-08
25.72600000000,89.73920000000,1.02E-07
25.72370000000,89.73840000000,6.11E-08
25.72160000000,89.73750000000,0
25.71950000000,89.73670000000,4.25E-10
25.71760000000,89.73590000000,1.16E-10
25.71590000000,89.73510000000,2.83E-08
25.71430000000,89.73440000000,0
25.71300000000,89.73380000000,1.57E-07
25.71170000000,89.73330000000,5.22E-08
25.71060000000,89.73280000000,9.93E-08
25.70950000000,89.73230000000,3.57E-09
25.70830000000,89.73180000000,0
25.70720000000,89.73120000000,1.10E-07
25.70590000000,89.73070000000,2.76E-09
25.70460000000,89.73010000000,6.35E-09
25.70320000000,89.72960000000,1.74E-08
25.70180000000,89.72900000000,0
25.70040000000,89.72840000000,7.81E-10
25.69100000000,89.72510000000,1.10E-25
25.68940000000,89.72460000000,3.16E-26
25.68790000000,89.72420000000,5.90E-26
25.68630000000,89.72370000000,4.48E-26
25.68470000000,89.72330000000,7.03E-26
25.67850000000,89.72160000000,2.20E-08
25.67700000000,89.72120000000,3.50E-08
25.67550000000,89.72080000000,8.89E-09
25.67380000000,89.72030000000,2.87E-08
25.67210000000,89.71980000000,4.68E-08
25.67030000000,89.71940000000,3.42E-08
25.66830000000,89.71890000000,1.69E-07
25.66620000000,89.71850000000,4.26E-08
25.66410000000,89.71810000000,7.09E-09
25.66190000000,89.71770000000,1.18E-10
25.65960000000,89.71730000000,2.44E-07
25.65730000000,89.71690000000,6.12E-08
25.65490000000,89.71660000000,3.15E-08
25.65250000000,89.71620000000,0
25.64990000000,89.71590000000,0
25.64730000000,89.71560000000,0
25.64460000000,89.71530000000,0
25.64210000000,89.71500000000,0
25.63980000000,89.71480000000,0
25.63760000000,89.71460000000,0
25.63570000000,89.71440000000,0
25.63390000000,89.71420000000,0
25.63230000000,89.71410000000,0
25.63090000000,89.71390000000,0
25.62950000000,89.71380000000,0
25.62810000000,89.71360000000,0.328835587
25.62670000000,89.71340000000,0.703260123
25.62520000000,89.71330000000,1.509726059
25.62360000000,89.71300000000,2.382251904
25.62170000000,89.71280000000,2.832882823
25.61950000000,89.71240000000,3.316699918
25.61710000000,89.71210000000,3.460743042
25.61460000000,89.71170000000,3.375461991
25.61200000000,89.71130000000,3.336249475
25.60960000000,89.71080000000,3.101427395
25.60720000000,89.71040000000,3.376394227
25.60500000000,89.71000000000,2.938688384
25.60290000000,89.70960000000,2.36919709
25.60100000000,89.70920000000,1.614661024
25.59930000000,89.70890000000,1.128668708
25.59770000000,89.70860000000,3.95E-06
25.59610000000,89.70830000000,5.42E-06
25.59450000000,89.70800000000,7.97E-06
25.59300000000,89.70770000000,9.75E-06
25.59150000000,89.70750000000,1.10E-05
25.59000000000,89.70720000000,1.22E-05
25.58850000000,89.70700000000,1.38E-05
25.58690000000,89.70670000000,1.26E-05
25.58530000000,89.70650000000,8.65E-06
25.58360000000,89.70630000000,7.63E-06
25.58200000000,89.70610000000,7.48E-06
25.58040000000,89.70590000000,7.46E-06
25.57890000000,89.70570000000,7.39E-06
25.57740000000,89.70540000000,7.27E-06
25.57580000000,89.70520000000,7.07E-06
25.57410000000,89.70490000000,6.79E-06
25.57230000000,89.70460000000,6.40E-06
25.57040000000,89.70420000000,5.89E-06
25.56840000000,89.70380000000,5.26E-06
25.56640000000,89.70330000000,4.55E-06
25.56420000000,89.70270000000,3.84E-06
25.56210000000,89.70210000000,3.41E-06
25.56000000000,89.70150000000,3.82E-06
25.55800000000,89.70090000000,2.73E-06
25.55600000000,89.70030000000,1.44E-06
25.55410000000,89.69970000000,0.165574273
25.55220000000,89.69910000000,0.317387699
25.55040000000,89.69850000000,0.676446633
25.54860000000,89.69790000000,1.122106386
25.54690000000,89.69730000000,1.393406246
25.54520000000,89.69670000000,1.632116198
25.54360000000,89.69610000000,1.798964915
25.54200000000,89.69560000000,1.855279723
25.54040000000,89.69500000000,1.84288756
25.53860000000,89.69440000000,1.762656544
25.53680000000,89.69380000000,1.638928268
25.53490000000,89.69330000000,1.53402353
25.53300000000,89.69270000000,1.455846631
25.53110000000,89.69220000000,1.53038995
25.52930000000,89.69170000000,1.45450559
25.52750000000,89.69130000000,1.68720208
25.52570000000,89.69080000000,1.052592636
25.52390000000,89.69030000000,0.654603401
25.52190000000,89.68980000000,6.99E-09
25.51990000000,89.68920000000,2.40E-07
25.51780000000,89.68860000000,2.55E-07
25.51560000000,89.68790000000,6.32E-06
25.51350000000,89.68720000000,2.27E-06
25.51140000000,89.68640000000,1.29E-05
25.50920000000,89.68560000000,5.45E-05
25.50700000000,89.68480000000,1.30E-06
25.50470000000,89.68390000000,0.000229892
25.50250000000,89.68310000000,0.000393495
25.50030000000,89.68240000000,0.000473981
25.49820000000,89.68160000000,0.000365464
25.49600000000,89.68100000000,0.001254201
25.49390000000,89.68040000000,0.0101656
25.49180000000,89.67980000000,0.024711321
25.48980000000,89.67940000000,0.029626271
25.48780000000,89.67890000000,0.035638651
25.48590000000,89.67850000000,0.04278125
25.48410000000,89.67810000000,0.025370123
25.48030000000,89.67740000000,7.25E-26
25.47850000000,89.67710000000,2.16E-25
25.47670000000,89.67680000000,2.40E-25
25.47480000000,89.67640000000,3.88E-25
25.47290000000,89.67600000000,2.74E-25
25.47090000000,89.67570000000,8.37E-26
25.46890000000,89.67530000000,7.93E-26
25.46680000000,89.67490000000,3.14E-26
25.46480000000,89.67440000000,1.15E-26
25.46270000000,89.67400000000,7.16E-26
25.46040000000,89.67340000000,1.04E-25
25.45810000000,89.67290000000,6.65E-26
25.45560000000,89.67230000000,7.19E-26
25.45320000000,89.67170000000,4.31E-26
25.45070000000,89.67110000000,1.37E-25
25.44810000000,89.67050000000,3.63E-26
25.44550000000,89.66980000000,8.22E-26
25.44290000000,89.66920000000,5.96E-26
25.44020000000,89.66870000000,5.31E-26
25.43770000000,89.66810000000,1.83E-25
25.43520000000,89.66760000000,3.32E-25
25.43270000000,89.66710000000,2.57E-25
25.43020000000,89.66660000000,9.16E-26
25.42780000000,89.66610000000,1.69E-25
25.42520000000,89.66550000000,2.11E-25
25.42260000000,89.66490000000,1.23E-25
25.41980000000,89.66430000000,2.43E-25
25.41700000000,89.66360000000,3.02E-25
25.41420000000,89.66290000000,2.03E-25
25.41130000000,89.66220000000,4.66E-25
25.40830000000,89.66150000000,5.24E-25
25.40530000000,89.66080000000,3.56E-25
25.40230000000,89.66010000000,1.15E-25
25.39920000000,89.65930000000,3.32E-25
25.39610000000,89.65860000000,4.94E-25
25.39310000000,89.65790000000,4.99E-25
25.39000000000,89.65720000000,1.11E-24
25.38680000000,89.65650000000,1.50E-24
25.38350000000,89.65580000000,1.62E-24
25.38020000000,89.65520000000,1.24E-24
25.37700000000,89.65450000000,7.14E-25
25.37380000000,89.65400000000,7.45E-25
25.37060000000,89.65340000000,5.81E-25
25.36750000000,89.65300000000,3.23E-25
25.36440000000,89.65250000000,1.12E-25
25.36140000000,89.65220000000,9.07E-26
25.35290000000,89.65120000000,0.016423205
25.35020000000,89.65090000000,0.036208836
25.34750000000,89.65060000000,0.057951064
25.34470000000,89.65020000000,0.070023179
25.34180000000,89.64970000000,0.064135933
25.33880000000,89.64930000000,0.076375662
25.33570000000,89.64880000000,0.0878822
25.33280000000,89.64830000000,0.085485168
25.32990000000,89.64770000000,0.082996498
25.32690000000,89.64710000000,0.083556943
25.32390000000,89.64650000000,0.087986252
25.32080000000,89.64580000000,0.093384759
25.31770000000,89.64510000000,0.09605554
25.31490000000,89.64450000000,0.099575235
25.31220000000,89.64390000000,0.118235163
25.30960000000,89.64340000000,0.128634474
25.30690000000,89.64280000000,0.125869141
25.30400000000,89.64230000000,0.124597236
25.30110000000,89.64190000000,0.125805856
25.29840000000,89.64150000000,0.126212193
25.29590000000,89.64120000000,0.122660254
25.29350000000,89.64090000000,0.114052135
25.29100000000,89.64050000000,0.105494718
25.28830000000,89.64010000000,0.14878178
25.28560000000,89.63960000000,0.159414187
25.28290000000,89.63920000000,0.130835012
25.28030000000,89.63870000000,0.106166117
25.27780000000,89.63820000000,0.073605369
25.27510000000,89.63770000000,0.039039648
25.26310000000,89.63570000000,5.18E-26
25.25980000000,89.63520000000,2.08E-26
25.25640000000,89.63480000000,2.63E-26
25.25300000000,89.63460000000,8.09E-26
25.24980000000,89.63440000000,2.58E-25
25.24690000000,89.63430000000,2.77E-25
25.24420000000,89.63420000000,4.00E-25
25.24150000000,89.63400000000,3.86E-25
25.23870000000,89.63380000000,3.55E-25
25.23570000000,89.63360000000,4.61E-25
25.23260000000,89.63330000000,4.35E-25
25.22940000000,89.63290000000,1.68E-25
25.22620000000,89.63260000000,9.75E-26
25.22310000000,89.63220000000,2.64E-25
25.21990000000,89.63180000000,1.97E-25
25.21670000000,89.63130000000,1.01E-25
25.21350000000,89.63090000000,1.08E-25
25.21040000000,89.63050000000,1.28E-25
25.20730000000,89.63000000000,6.09E-26
25.20430000000,89.62950000000,1.03E-25
25.20110000000,89.62900000000,1.40E-25
25.19780000000,89.62840000000,8.48E-26
25.19440000000,89.62790000000,1.38E-25
25.19080000000,89.62730000000,1.94E-25
25.18710000000,89.62690000000,1.01E-25
25.18340000000,89.62650000000,1.48E-26
25.17960000000,89.62610000000,1.05E-26
25.17580000000,89.62590000000,1.41E-25
25.17210000000,89.62560000000,1.46E-25
25.16850000000,89.62540000000,3.92E-25
25.16490000000,89.62520000000,3.02E-25
25.16140000000,89.62500000000,2.29E-25
25.15790000000,89.62470000000,3.64E-25
25.15440000000,89.62450000000,2.92E-25
25.15100000000,89.62420000000,4.07E-26
25.14770000000,89.62400000000,8.12E-26
25.14460000000,89.62380000000,1.09E-25
25.14150000000,89.62360000000,1.81E-25
25.13840000000,89.62350000000,1.29E-25
25.13510000000,89.62340000000,3.51E-27
25.13190000000,89.62330000000,1.61E-25
25.12880000000,89.62330000000,2.41E-25
25.12590000000,89.62340000000,1.27E-25
25.12300000000,89.62340000000,1.79E-26
25.12010000000,89.62330000000,7.95E-26
25.11720000000,89.62330000000,4.91E-26
25.11430000000,89.62320000000,2.64E-26
25.11130000000,89.62310000000,2.74E-26
25.10830000000,89.62300000000,4.04E-26
25.10530000000,89.62280000000,9.92E-26
25.10220000000,89.62270000000,1.29E-25
25.09910000000,89.62250000000,1.98E-25
25.09600000000,89.62230000000,1.00E-25
25.09300000000,89.62200000000,1.40E-25
25.08990000000,89.62180000000,2.43E-25
25.08690000000,89.62150000000,2.72E-25
25.08380000000,89.62130000000,1.81E-25
25.08080000000,89.62100000000,2.02E-26
25.06810000000,89.61980000000,0.0089638
25.06480000000,89.61940000000,0.018186302
25.06140000000,89.61910000000,0.02380666
25.05800000000,89.61870000000,0.019595005
25.05460000000,89.61840000000,0.020945383
25.05120000000,89.61810000000,0.024076423
25.04780000000,89.61780000000,0.026463413
25.04450000000,89.61750000000,0.026858881
25.04120000000,89.61730000000,0.031944605
25.03790000000,89.61700000000,0.042231277
25.03450000000,89.61660000000,0.057344312
25.03100000000,89.61630000000,0.068408493
25.02740000000,89.61590000000,0.066499725
25.02380000000,89.61550000000,0.122261823
25.02010000000,89.61510000000,0.317125628
25.01640000000,89.61470000000,0.553898875
25.01260000000,89.61420000000,0.681862791
25.00890000000,89.61380000000,0.72451253
25.00520000000,89.61330000000,0.629244735
25.00150000000,89.61280000000,0.532502613
24.99790000000,89.61230000000,0.371864832
24.99430000000,89.61190000000,0.165145093
24.99070000000,89.61150000000,0.181369586
24.98710000000,89.61110000000,0.195569495
24.98340000000,89.61070000000,0.084173547
24.97980000000,89.61030000000,0.067766312
24.97610000000,89.60990000000,0.113246174
24.97230000000,89.60950000000,0.113906619
24.96870000000,89.60900000000,0.091125021
24.96510000000,89.60860000000,0.072901047
24.96140000000,89.60820000000,0.060757242
24.95770000000,89.60770000000,0.052442837
24.95380000000,89.60730000000,0.046097664
24.94970000000,89.60690000000,0.04253245
24.94540000000,89.60650000000,0.051363868
24.94070000000,89.60630000000,0.081744363
24.93600000000,89.60620000000,0.093969443
24.93110000000,89.60620000000,0.091637006
24.92630000000,89.60630000000,0.096951109
24.92140000000,89.60650000000,0.105751099
24.91650000000,89.60670000000,0.108864359
24.91140000000,89.60700000000,0.109835241
24.90620000000,89.60740000000,0.112228974
24.90080000000,89.60790000000,0.1166704
24.89530000000,89.60850000000,0.116894502
24.88960000000,89.60930000000,0.111755337
24.88370000000,89.61010000000,0.102344983
24.87770000000,89.61120000000,0.077471956
24.87160000000,89.61240000000,0.055426693
24.86560000000,89.61370000000,0.114366562
24.85960000000,89.61520000000,0.216300668
24.85380000000,89.61680000000,0.287326816
24.84820000000,89.61840000000,0.273943075
24.84290000000,89.62000000000,0.215272888
24.83790000000,89.62140000000,0.20815008
24.83300000000,89.62280000000,0.171772867
24.82830000000,89.62410000000,0.108061616
24.82370000000,89.62540000000,0.117170343
24.81910000000,89.62670000000,0.114663573
24.81470000000,89.62800000000,0.105061344
24.81030000000,89.62920000000,0.101026338
24.80600000000,89.63050000000,0.100678453
24.80180000000,89.63180000000,0.097864722
24.79760000000,89.63300000000,0.093419701
24.79330000000,89.63430000000,0.088687875
24.78880000000,89.63560000000,0.084469857
24.78430000000,89.63680000000,0.081256545
24.77980000000,89.63810000000,0.079348168
24.77520000000,89.63950000000,0.078640571
24.77060000000,89.64090000000,0.078056676
24.76590000000,89.64240000000,0.07494772
24.76120000000,89.64390000000,0.071807283
24.75650000000,89.64560000000,0.066944452
24.75150000000,89.64740000000,0.067723785
24.74640000000,89.64930000000,0.069632806
24.74120000000,89.65130000000,0.0770191
24.73590000000,89.65340000000,0.127992463
24.73060000000,89.65560000000,0.192661445
24.72530000000,89.65780000000,0.20530987
24.72000000000,89.66010000000,0.194664092
24.71480000000,89.66240000000,0.168702236
24.70980000000,89.66470000000,0.124067411
24.70490000000,89.66690000000,0.100499478
24.70020000000,89.66900000000,0.0873654
24.69570000000,89.67100000000,0.081829154
24.69140000000,89.67280000000,0.078225889
24.68720000000,89.67460000000,0.077004179
24.68310000000,89.67620000000,0.076609922
24.67890000000,89.67780000000,0.074876912
24.67460000000,89.67930000000,0.073156619
24.67020000000,89.68080000000,0.073599314
24.66570000000,89.68210000000,0.076122676
24.66100000000,89.68340000000,0.077467535
24.65610000000,89.68470000000,0.076432651
24.65080000000,89.68600000000,0.072609543
24.64510000000,89.68740000000,0.068049408
24.63910000000,89.68890000000,0.092630831
24.63320000000,89.69050000000,0.132593591
24.62730000000,89.69210000000,0.150111804
24.62160000000,89.69390000000,0.189841873
24.61610000000,89.69570000000,0.181463753
24.61080000000,89.69750000000,0.102007555
24.60600000000,89.69930000000,0.068978267
24.60160000000,89.70110000000,0.060619067
24.59740000000,89.70260000000,0.076196847
24.59320000000,89.70410000000,0.079480436
24.58860000000,89.70570000000,0.067250184
24.58340000000,89.70730000000,0.05634297
24.57760000000,89.70910000000,0.049602713
24.57110000000,89.71110000000,0.047478186
24.56390000000,89.71320000000,0.049118769
24.55580000000,89.71560000000,0.054238791
24.54690000000,89.71810000000,0.050023502
24.53750000000,89.72080000000,0.040654823
24.52820000000,89.72370000000,0.05997907
24.51920000000,89.72650000000,0.092357071
24.51110000000,89.72920000000,0.113897292
24.50400000000,89.73160000000,0.137910187
24.49800000000,89.73350000000,0.139607941
24.49300000000,89.73490000000,0.125504448
24.48850000000,89.73600000000,0.125226242
