x,y,z
23.79389914,89.60954538,0.835678
23.79383224,89.609731,0.839151
23.79376467,89.60991775,0.842593
23.79369642,89.6101056,0.846028
23.7936275,89.61029454,0.849473
23.7935579,89.61048455,0.852941
23.7934876,89.61067561,0.856447
23.7934166,89.61086771,0.860008
23.79334489,89.61106081,0.863625
23.79327247,89.6112549,0.867269
23.79319932,89.61144996,0.870879
23.79312545,89.61164596,0.874352
23.79305084,89.61184289,0.877586
23.79297548,89.61204073,0.880507
23.79289936,89.61223948,0.883079
23.79282246,89.61243912,0.885307
23.79274478,89.61263964,0.887221
23.79266631,89.61284103,0.888863
23.79258702,89.61304329,0.890274
23.79250691,89.61324641,0.891489
23.79242597,89.6134504,0.892547
23.79234417,89.61365525,0.893497
23.79226151,89.61386097,0.894366
23.79217801,89.61406753,0.895143
23.79209366,89.61427488,0.895833
23.7920085,89.61448294,0.896445
23.79192255,89.61469164,0.896976
23.79183584,89.61490094,0.897411
23.7917484,89.61511075,0.897718
23.79166025,89.61532101,0.897854
23.79157144,89.61553165,0.897772
23.79148199,89.61574259,0.897434
23.79139193,89.61595377,0.896816
23.79130129,89.61616512,0.895923
23.79121012,89.61637656,0.894781
23.79111844,89.61658802,0.893419
23.79102629,89.61679942,0.891883
23.79093371,89.61701069,0.890163
23.79084075,89.61722174,0.888238
23.79074745,89.61743252,0.886165
23.79065385,89.61764295,0.88396
23.79056001,89.61785296,0.88159
23.79046597,89.61806246,0.879046
23.79037181,89.61827139,0.876334
23.79027758,89.61847966,0.873479
23.79018335,89.6186872,0.870496
23.79008917,89.6188939,0.867363
23.78999512,89.61909968,0.864077
23.78990126,89.61930445,0.860642
23.78980768,89.61950812,0.85705
23.78971443,89.61971057,0.853298
23.7896216,89.61991171,0.849388
23.78952927,89.62011142,0.845315
23.78943749,89.6203096,0.841083
23.78934636,89.62050615,0.83671
23.78925592,89.62070102,0.832223
23.78916619,89.62089427,0.827659
23.78907715,89.62108595,0.823076
23.78898883,89.62127612,0.818559
23.78890124,89.62146483,0.814229
23.78881438,89.62165214,0.810252
23.78872823,89.6218381,0.806852
23.78864282,89.62202277,0.804331
23.78855813,89.62220621,0.803072
23.78847417,89.62238848,0.803538
23.78839091,89.62256963,0.806254
23.78830835,89.62274973,0.811673
23.78822647,89.62292884,0.819833
23.78814527,89.62310701,0.830295
23.78806471,89.6232843,0.842319
23.78798478,89.62346077,0.855799
23.78790546,89.62363648,0.871409
23.78782671,89.62381151,0.888516
23.7877485,89.62398593,0.905454
23.78767079,89.62415982,0.920816
23.78759358,89.62433326,0.933609
23.7875168,89.62450633,0.943544
23.78744042,89.62467911,0.95092
23.78736443,89.62485169,0.956242
23.78728878,89.62502417,0.960111
23.78721344,89.62519663,0.963079
23.78713837,89.62536918,0.965453
23.78706356,89.62554192,0.96743
23.78698895,89.62571496,0.969119
23.78691453,89.6258884,0.970563
23.78684026,89.62606235,0.971767
23.7867661,89.62623693,0.972721
23.78669202,89.62641229,0.973412
23.78661795,89.62658859,0.97384
23.78654385,89.62676601,0.974013
23.78646963,89.62694474,0.973951
23.78639528,89.62712493,0.97367
23.78632071,89.62730677,0.973222
23.78624589,89.62749043,0.972703
23.78617076,89.62767608,0.972181
23.7860953,89.6278639,0.971687
23.78601945,89.62805406,0.97125
23.7859432,89.62824673,0.970902
23.7858665,89.62844208,0.970671
23.78578935,89.62864028,0.970582
23.78571171,89.62884148,0.970655
23.78563357,89.62904585,0.970903
23.78555491,89.62925356,0.971334
23.78547575,89.62946476,0.971947
23.78539606,89.6296796,0.972739
23.78531585,89.62989824,0.973698
23.78523511,89.63012083,0.974807
23.78515386,89.63034753,0.976046
23.7850721,89.63057846,0.977417
23.78498984,89.63081378,0.978941
23.78490709,89.63105362,0.980617
23.78482389,89.6312981,0.982434
23.78474025,89.63154737,0.984381
23.78465619,89.63180154,0.986442
23.78457175,89.63206073,0.988599
23.78448694,89.63232506,0.99083
23.78440181,89.63259463,0.993108
23.78431641,89.63286955,0.995416
23.78423078,89.63314989,0.99774
23.78414501,89.63343556,1.000063
23.78405926,89.63372633,1.002371
23.78397366,89.63402196,1.004646
23.78388836,89.63432218,1.006867
23.78380349,89.63462674,1.00902
23.78371916,89.63493539,1.011087
23.78363551,89.6352479,1.013059
23.78355265,89.63556402,1.014933
23.78347067,89.63588351,1.016693
23.7833897,89.63620614,1.018313
23.78330982,89.63653169,1.019783
23.78323112,89.63685993,1.021096
23.78315369,89.63719065,1.02225
23.78307761,89.63752364,1.023246
23.78300295,89.63785871,1.024114
23.78292979,89.63819565,1.024867
23.78285819,89.63853428,1.025465
23.78278823,89.6388744,1.025901
23.78271994,89.63921581,1.026199
23.78265338,89.63955835,1.026379
23.7825886,89.63990184,1.026458
23.78252565,89.64024611,1.026452
23.78246456,89.64059101,1.026377
23.78240537,89.64093641,1.026233
23.78234808,89.64128215,1.026028
23.78229275,89.64162811,1.025813
23.78223938,89.64197416,1.025625
23.78218799,89.64232021,1.025474
23.78213858,89.64266613,1.02537
23.78209117,89.64301185,1.025331
23.78204575,89.64335728,1.025373
23.7820023,89.64370236,1.025517
23.78196083,89.64404711,1.025837
23.78192128,89.64439157,1.026474
23.78188363,89.64473582,1.027428
23.78184784,89.64507989,1.028539
23.78181389,89.64542381,1.029743
23.78178175,89.64576759,1.031029
23.78175138,89.64611125,1.032389
23.78172274,89.64645476,1.033813
23.78169582,89.64679812,1.035295
23.78167057,89.64714131,1.036827
23.78164697,89.64748429,1.038395
23.78162497,89.64782703,1.039984
23.78160453,89.64816947,1.041573
23.78158561,89.64851158,1.04314
23.78156818,89.64885328,1.044657
23.78155217,89.64919451,1.046096
23.78153755,89.64953519,1.047425
23.78152424,89.64987524,1.048596
23.7815122,89.65021458,1.049551
23.78150135,89.65055312,1.050223
23.78149164,89.65089078,1.050531
23.78148299,89.65122745,1.050594
23.78147533,89.65156305,1.050324
23.78146858,89.65189747,1.049366
23.78146266,89.65223062,1.047604
23.7814575,89.65256238,1.045913
23.781453,89.65289266,1.044129
23.78144911,89.65322134,1.041422
23.78144572,89.65354831,1.037836
23.78144275,89.65387346,1.033574
23.78144014,89.65419668,1.028502
23.7814378,89.65451786,1.022538
23.78143568,89.65483691,1.015715
23.78143372,89.65515381,1.008023
23.78143188,89.65546853,0.999431
23.78143011,89.65578105,0.989936
23.7814284,89.65609138,0.979548
23.78142672,89.6563995,0.968257
23.78142506,89.65670542,0.956069
23.78142342,89.65700916,0.942985
23.78142177,89.65731071,0.928987
23.78142012,89.65761011,0.914133
23.78141848,89.65790736,0.898391
23.78141684,89.65820249,0.88189
23.78141521,89.65849551,0.864906
23.7814136,89.65878646,0.847288
23.78141202,89.65907535,0.828919
23.78141048,89.65936222,0.809918
23.781409,89.65964709,0.790343
23.7814076,89.65993,0.770267
23.7814063,89.66021098,0.749752
23.78140511,89.66049005,0.728868
23.78140407,89.66076726,0.707679
23.78140319,89.66104264,0.686245
23.78140248,89.66131622,0.664631
23.78140198,89.66158803,0.642898
23.78140169,89.66185811,0.621108
23.78140163,89.66212651,0.599323
23.78140182,89.66239326,0.577601
23.78140228,89.66265841,0.555998
23.78140302,89.662922,0.534569
23.78140404,89.66318408,0.513361
23.78140537,89.6634447,0.492418
23.78140703,89.6637039,0.471776
23.78140902,89.6639617,0.45147
23.78141135,89.6642181,0.431529
23.78141405,89.66447305,0.411979
23.7814171,89.66472655,0.392841
23.78142051,89.66497856,0.374131
23.78142431,89.66522904,0.355861
23.78142848,89.66547796,0.338041
23.78143301,89.66572527,0.320675
23.78143793,89.66597094,0.303766
23.78144321,89.66621492,0.287324
23.78144885,89.66645717,0.271338
23.78145486,89.66669764,0.255775
23.78146121,89.66693629,0.240686
23.78146791,89.66717305,0.226144
23.78147493,89.66740787,0.211946
23.78148228,89.66764071,0.198052
23.78148992,89.66787151,0.184659
23.78149785,89.66810022,0.171743
23.78150605,89.66832678,0.15926
23.78151448,89.66855115,0.147231
23.78152314,89.66877328,0.135706
23.78153199,89.66899311,0.124742
23.78154102,89.66921061,0.114389
23.7815502,89.6694257,0.104708
23.78155951,89.66963835,0.095732
23.78156892,89.66984851,0.087444
23.78157839,89.67005612,0.079791
23.78158793,89.67026114,0.072715
23.78159749,89.67046352,0.066147
23.78160704,89.67066322,0.059993
23.78161655,89.67086018,0.054213
23.781626,89.67105436,0.04885
23.78163535,89.67124578,0.043904
23.78164457,89.67143449,0.039254
23.78165365,89.67162057,0.034898
23.78166254,89.67180409,0.031012
23.78167122,89.67198511,0.027451
23.78167969,89.67216371,0.023854
23.78168792,89.67233997,0.020811
23.78169588,89.67251394,0.018425
23.78170357,89.67268571,0.01655
23.78171096,89.67285534,0.015257
23.78171806,89.6730229,0.012619
23.78172483,89.67318846,0.011069
23.78173128,89.6733521,0.009851
23.78173739,89.6735139,0.008383
23.78174316,89.67367393,0.006461
23.78174856,89.67383227,0.004134
23.78175362,89.67398899,0.002623
23.7817583,89.67414416,0
23.78176261,89.67429784,0
23.78176655,89.67445009,0
23.7817701,89.67460098,0.016499
23.78177325,89.67475059,0.026032
23.781776,89.67489897,0.039479
23.78177834,89.67504621,0.057484
23.78178028,89.67519238,0.081298
23.78178179,89.67533753,0.111917
23.78178287,89.67548174,0.149299
23.78178351,89.67562506,0.192246
23.78178371,89.67576758,0.238379
23.78178346,89.67590936,0.284701
23.78178274,89.67605046,0.327033
23.78178156,89.67619095,0.364355
23.78177992,89.67633092,0.397426
23.78177779,89.67647051,0.426393
23.78177518,89.67660982,0.451638
23.78177209,89.67674898,0.474458
23.7817685,89.67688814,0.495367
23.7817644,89.6770274,0.514588
23.78175981,89.67716691,0.532512
23.7817547,89.67730678,0.549423
23.78174907,89.67744716,0.565568
23.78174289,89.67758818,0.581164
23.78173618,89.67772996,0.596369
23.78172891,89.67787265,0.611296
23.78172108,89.67801637,0.625998
23.78171265,89.67816125,0.640497
23.78170363,89.67830743,0.654791
23.781694,89.67845504,0.668879
23.78168374,89.6786042,0.682763
23.78167284,89.67875506,0.696454
23.78166127,89.67890775,0.709968
23.78164903,89.67906243,0.723328
23.78163609,89.67921921,0.736584
23.78162244,89.67937823,0.74978
23.78160807,89.67953963,0.762932
23.78159296,89.67970353,0.776066
23.78157708,89.67987006,0.789222
23.78156043,89.68003936,0.802407
23.78154298,89.68021155,0.815628
23.78152473,89.68038677,0.828878
23.78150567,89.68056514,0.84212
23.78148578,89.68074679,0.855296
23.78146504,89.68093184,0.868406
23.78144345,89.68112039,0.8816
23.78142102,89.68131242,0.895036
23.78139775,89.68150777,0.908708
23.7813737,89.68170625,0.922419
23.78134886,89.68190769,0.936015
23.78132328,89.6821119,0.94948
23.78129696,89.68231872,0.962837
23.78126996,89.68252796,0.976143
23.78124228,89.68273943,0.98942
23.78121396,89.68295296,1.002622
23.78118505,89.68316838,1.015762
23.78115556,89.68338549,1.028893
23.78112553,89.68360411,1.042054
23.781095,89.68382406,1.055242
23.781064,89.68404516,1.068417
23.78103258,89.68426722,1.081517
23.78100075,89.68449006,1.094503
23.78096857,89.68471348,1.107378
23.78093606,89.6849373,1.120156
23.78090326,89.68516136,1.132852
23.7808702,89.68538545,1.145468
23.78083692,89.68560941,1.158003
23.78080344,89.68583304,1.170466
23.7807698,89.68605617,1.182878
23.78073604,89.68627862,1.195253
23.78070219,89.6865002,1.20758
23.78066828,89.68672074,1.219835
23.78063436,89.68694006,1.231994
23.78060046,89.68715798,1.24404
23.78056661,89.68737432,1.255985
23.78053285,89.68758892,1.267862
23.7804992,89.68780159,1.279691
23.78046569,89.68801218,1.291455
23.78043234,89.68822057,1.30311
23.78039914,89.6884267,1.314606
23.78036608,89.68863051,1.325923
23.78033316,89.68883196,1.337087
23.7803004,89.68903098,1.348161
23.78026776,89.68922752,1.359208
23.78023527,89.68942153,1.370251
23.78020292,89.68961294,1.381258
23.78017071,89.68980171,1.392153
23.78013865,89.68998777,1.402848
23.78010673,89.69017107,1.413286
23.78007499,89.69035156,1.423455
23.78004342,89.69052917,1.433386
23.78001203,89.69070385,1.443128
23.77998085,89.69087555,1.452721
23.77994988,89.69104422,1.462176
23.77991916,89.69120979,1.47147
23.77988868,89.6913722,1.480561
23.77985847,89.69153139,1.489409
23.77982856,89.69168731,1.497988
23.77979895,89.6918399,1.506299
23.77976969,89.69198909,1.514362
23.77974077,89.69213482,1.522207
23.77971225,89.69227705,1.529863
23.77968414,89.69241571,1.53734
23.77965647,89.69255073,1.544626
23.77962929,89.69268207,1.551693
23.77960261,89.69280965,1.5585
23.77957647,89.69293341,1.565007
23.77955091,89.6930533,1.571181
23.77952597,89.69316924,1.577
23.77950167,89.69328118,1.582464
23.77947803,89.69338916,1.587602
23.77945505,89.69349328,1.592461
23.7794327,89.69359367,1.597086
23.779411,89.69369047,1.601514
23.7793899,89.69378381,1.60578
23.77936941,89.69387382,1.609909
23.7793495,89.69396064,1.613923
23.77933014,89.69404442,1.617833
23.77931132,89.69412529,1.621644
23.77929302,89.6942034,1.625355
23.77927521,89.69427888,1.628961
23.77925786,89.69435188,1.632458
23.77924096,89.69442254,1.635842
23.77922446,89.69449101,1.639108
23.77920836,89.69455744,1.642255
23.77919261,89.69462197,1.645281
23.77917719,89.69468475,1.648184
23.77916206,89.69474592,1.650973
23.77914721,89.6948056,1.653649
23.77913259,89.69486395,1.656204
23.7791182,89.6949211,1.658627
23.77910398,89.69497719,1.660947
23.77908991,89.69503236,1.663425
23.77907596,89.69508675,1.665569
23.77906208,89.6951405,1.667429
23.77904826,89.69519375,1.670029
23.77903446,89.69524663,1.672396
23.77902064,89.69529928,1.674202
23.77900676,89.69535184,1.676221
23.7789928,89.69540445,1.678421
23.77897873,89.69545724,1.680628
23.77896449,89.69551034,1.683376
23.77895008,89.69556385,1.686034
23.77893548,89.69561779,1.687944
23.77892069,89.6956722,1.689856
23.77890571,89.69572712,1.692153
23.77889052,89.69578257,1.694757
23.77887512,89.69583859,1.697469
23.7788595,89.69589519,1.700079
23.77884367,89.69595241,1.702443
23.77882762,89.69601026,1.704601
23.77881132,89.6960688,1.706708
23.7787948,89.69612804,1.70893
23.77877803,89.696188,1.711337
23.778761,89.69624873,1.713864
23.77874373,89.69631023,1.716404
23.7787262,89.69637253,1.718922
23.77870841,89.69643565,1.721471
23.77869034,89.69649962,1.724141
23.778672,89.69656447,1.726987
23.77865338,89.69663023,1.729994
23.77863447,89.69669692,1.733095
23.77861527,89.69676459,1.736214
23.77859577,89.69683324,1.739303
23.77857596,89.69690292,1.742364
23.77855585,89.69697363,1.745442
23.77853543,89.69704541,1.748588
23.7785147,89.69711827,1.751839
23.77849365,89.69719224,1.755188
23.77847228,89.69726735,1.758602
23.77845058,89.69734361,1.762041
23.77842857,89.69742105,1.765482
23.77840623,89.69749969,1.768931
23.77838357,89.69757955,1.772412
23.77836058,89.69766062,1.775955
23.77833727,89.69774291,1.77958
23.77831367,89.69782639,1.783301
23.77828977,89.69791106,1.787129
23.77826559,89.69799689,1.791071
23.77824114,89.69808388,1.795133
23.77821642,89.69817201,1.799319
23.77819146,89.69826127,1.803628
23.77816626,89.69835164,1.808049
23.77814083,89.69844312,1.812567
23.77811517,89.69853569,1.817161
23.77808932,89.69862934,1.821811
23.77806328,89.69872405,1.826513
23.77803704,89.69881981,1.83127
23.77801064,89.69891661,1.836097
23.77798408,89.69901442,1.841014
23.77795737,89.69911325,1.846039
23.77793051,89.69921307,1.851187
23.77790354,89.69931389,1.856462
23.77787644,89.69941568,1.861861
23.77784923,89.69951845,1.867375
23.77782193,89.69962218,1.872992
23.77779455,89.69972686,1.878702
23.77776709,89.69983247,1.884497
23.77773958,89.69993903,1.890374
23.77771202,89.7000465,1.896333
23.77768442,89.70015489,1.902378
23.7776568,89.70026418,1.908509
23.77762917,89.70037437,1.914725
23.77760153,89.70048546,1.921019
23.77757392,89.70059742,1.927376
23.77754635,89.70071026,1.93378
23.77751881,89.70082396,1.94021
23.77749134,89.70093851,1.94665
23.77746395,89.70105388,1.95309
23.77743665,89.70117006,1.959524
23.77740946,89.70128703,1.965951
23.77738239,89.70140477,1.972364
23.77735547,89.70152325,1.978757
23.7773287,89.70164246,1.985118
23.7773021,89.70176239,1.991432
23.77727568,89.70188299,1.997682
23.77724947,89.70200426,2.003846
23.77722347,89.70212616,2.009902
23.77719771,89.70224868,2.015822
23.7771722,89.70237178,2.021579
23.77714695,89.70249544,2.027145
23.77712198,89.70261963,2.032493
23.7770973,89.70274432,2.037596
23.77707294,89.70286947,2.042426
23.7770489,89.70299507,2.046958
23.7770252,89.70312108,2.051162
23.77700185,89.70324747,2.055019
23.77697888,89.7033742,2.05849
23.77695629,89.70350123,2.061592
23.7769341,89.70362854,2.064215
23.77691232,89.70375609,2.066593
23.77689098,89.70388383,2.068099
23.77687007,89.70401173,2.070385
23.77684963,89.70413975,2.069136
23.77682966,89.70426785,2.075111
23.77681018,89.70439598,2.061064
23.7767912,89.70452409,2.072446
23.79754113,89.59891923,1.129744
23.79751102,89.59904852,1.118103
23.79748078,89.59917734,1.114251
23.79745041,89.59930571,1.113755
23.79741986,89.59943368,1.114053
23.79738912,89.59956128,1.114595
23.79735813,89.59968858,1.115339
23.7973269,89.5998156,1.116254
23.79729539,89.59994239,1.117313
23.79726359,89.60006901,1.1185
23.79723147,89.60019549,1.119813
23.79719901,89.60032187,1.121256
23.79716621,89.60044821,1.122832
23.79713306,89.60057454,1.124539
23.79709952,89.6007009,1.126348
23.79706561,89.60082733,1.128236
23.79703131,89.60095386,1.13021
23.7969966,89.60108054,1.132269
23.79696148,89.60120742,1.13443
23.79692593,89.60133452,1.136725
23.79688995,89.60146191,1.139161
23.79685352,89.60158962,1.141739
23.79681663,89.60171769,1.144482
23.79677928,89.60184615,1.147419
23.79674147,89.60197505,1.150578
23.79670318,89.60210442,1.153967
23.79666442,89.6022343,1.157571
23.79662517,89.60236473,1.161352
23.79658545,89.60249576,1.165253
23.79654525,89.60262741,1.169218
23.79650458,89.60275972,1.173185
23.79646342,89.60289274,1.177095
23.79642178,89.60302649,1.180913
23.79637966,89.60316101,1.184621
23.79633706,89.60329634,1.18817
23.79629398,89.60343251,1.191445
23.79625039,89.60356956,1.194243
23.79620629,89.60370753,1.196356
23.7961617,89.60384643,1.197687
23.79611657,89.60398631,1.19821
23.79607093,89.60412719,1.197865
23.79602474,89.60426909,1.19655
23.79597802,89.60441204,1.194126
23.79593076,89.60455608,1.190454
23.79588295,89.60470122,1.185481
23.79583458,89.60484749,1.17923
23.79578566,89.60499492,1.171829
23.79573618,89.60514352,1.163501
23.79568612,89.60529332,1.154497
23.7956355,89.60544434,1.144866
23.7955843,89.6055966,1.134649
23.79553252,89.60575012,1.12413
23.79548016,89.60590492,1.113555
23.79542721,89.60606103,1.10362
23.79537366,89.60621846,1.094771
23.79531951,89.60637722,1.086594
23.79526476,89.60653735,1.07882
23.79520939,89.60669884,1.071514
23.79515341,89.60686173,1.064814
23.7950968,89.60702602,1.058914
23.79503956,89.60719173,1.053695
23.79498168,89.60735888,1.048954
23.79492315,89.60752748,1.044655
23.79486397,89.60769754,1.040784
23.79480411,89.60786907,1.037337
23.7947436,89.60804206,1.034194
23.79468241,89.60821649,1.031499
23.79462056,89.60839231,1.029378
23.79455805,89.6085695,1.02767
23.79449489,89.60874802,1.026276
23.79443107,89.60892785,1.025133
23.79436659,89.60910895,1.02416
23.79430145,89.60929131,1.02329
23.79423565,89.60947488,1.022476
23.79416918,89.60965966,1.021698
23.79410204,89.60984559,1.020961
23.79403424,89.61003268,1.020282
23.79396576,89.61022088,1.019678
23.79389659,89.61041018,1.019165
23.79382673,89.61060057,1.018757
23.79375618,89.61079203,1.018462
23.79368491,89.61098454,1.018286
23.79361294,89.61117807,1.018221
23.79354024,89.6113726,1.018248
23.79346681,89.61156811,1.018329
23.79339266,89.61176458,1.018411
23.79331776,89.611962,1.018433
23.79324211,89.61216035,1.018344
23.79316569,89.61235961,1.01811
23.7930885,89.61255979,1.017718
23.79301053,89.61276086,1.017172
23.79293176,89.61296282,1.016488
23.79285218,89.61316567,1.015687
23.79277179,89.61336939,1.014792
23.79269055,89.61357399,1.013826
23.79260849,89.61377946,1.012812
23.79252557,89.61398582,1.011774
23.79244181,89.61419301,1.010727
23.79235723,89.614401,1.00968
23.79227185,89.6146097,1.008636
23.79218569,89.61481906,1.007581
23.7920988,89.615029,1.006492
23.79201121,89.61523946,1.005348
23.79192293,89.61545038,1.004121
23.79183403,89.61566168,1.002803
23.7917445,89.6158733,1.001368
23.79165441,89.61608516,0.99976
23.79156377,89.6162972,0.997981
23.79147263,89.61650935,0.996073
23.79138103,89.61672152,0.994038
23.79128901,89.61693365,0.991865
23.7911966,89.61714566,0.989553
23.79110386,89.61735747,0.987113
23.79101083,89.61756901,0.984579
23.79091757,89.6177802,0.98193
23.79082413,89.61799097,0.979188
23.79073056,89.61820125,0.976391
23.79063693,89.61841096,0.973508
23.79054329,89.61862001,0.970548
23.79044971,89.61882832,0.967532
23.79035625,89.61903581,0.964464
23.790263,89.61924238,0.961345
23.79016999,89.61944793,0.958178
23.79007731,89.61965238,0.954964
23.78998502,89.61985561,0.951711
23.7898932,89.62005752,0.948431
23.78980192,89.620258,0.945141
23.78971125,89.62045693,0.941863
23.78962127,89.62065421,0.938627
23.78953202,89.6208498,0.935478
23.78944351,89.62104373,0.932466
23.78935575,89.62123607,0.929661
23.78926874,89.62142686,0.927152
23.78918249,89.62161616,0.925052
23.78909698,89.62180402,0.923502
23.78901224,89.6219905,0.922674
23.78892823,89.62217565,0.92277
23.78884496,89.62235954,0.924021
23.78876243,89.62254222,0.926662
23.78868059,89.62272376,0.930909
23.78859944,89.62290421,0.936913
23.78851898,89.62308363,0.944694
23.78843916,89.62326208,0.954146
23.78835997,89.62343963,0.965035
23.78828139,89.62361633,0.977043
23.78820338,89.62379225,0.989789
23.78812592,89.62396746,1.002749
23.78804898,89.62414203,1.015331
23.78797251,89.62431605,1.027022
23.7878965,89.6244896,1.037449
23.78782089,89.62466274,1.0464
23.78774566,89.62483557,1.05385
23.78767077,89.62500817,1.059867
23.78759621,89.62518063,1.064502
23.78752191,89.62535304,1.067961
23.78744788,89.62552549,1.070506
23.78737406,89.6256981,1.072273
23.78730043,89.62587094,1.073372
23.78722695,89.62604415,1.073891
23.7871536,89.62621782,1.073897
23.78708034,89.62639207,1.073447
23.78700714,89.62656706,1.072586
23.78693392,89.62674296,1.071352
23.78686064,89.62691994,1.069781
23.78678723,89.62709817,1.067907
23.78671365,89.62727784,1.065769
23.78663983,89.62745911,1.063407
23.78656574,89.62764215,1.060874
23.78649133,89.62782715,1.058225
23.78641656,89.62801426,1.055505
23.78634139,89.62820366,1.052755
23.78626579,89.6283955,1.050013
23.78618974,89.62858997,1.047315
23.78611321,89.62878722,1.044693
23.78603618,89.62898742,1.042173
23.78595864,89.62919073,1.039782
23.78588057,89.62939731,1.037539
23.78580198,89.62960731,1.035459
23.78572286,89.62982091,1.033552
23.78564319,89.63003824,1.031824
23.78556299,89.63025947,1.030277
23.78548227,89.63048475,1.02891
23.78540103,89.63071422,1.027725
23.78531928,89.63094802,1.026727
23.78523705,89.63118628,1.025917
23.78515436,89.63142916,1.025293
23.78507122,89.63167677,1.024853
23.78498765,89.63192925,1.024587
23.78490371,89.63218671,1.024485
23.78481941,89.63244927,1.02453
23.78473479,89.63271705,1.024706
23.7846499,89.63299014,1.024994
23.78456478,89.63326861,1.025377
23.78447953,89.63355239,1.025841
23.7843943,89.63384125,1.026374
23.78430923,89.63413493,1.026957
23.78422445,89.63443318,1.02757
23.78414011,89.63473576,1.028201
23.78405631,89.6350424,1.028839
23.78397318,89.63535288,1.029478
23.78389083,89.63566696,1.030145
23.78380936,89.63598439,1.030813
23.78372888,89.63630495,1.031413
23.78364946,89.63662841,1.031948
23.78357121,89.63695455,1.03242
23.7834942,89.63728314,1.032827
23.78341851,89.637614,1.033164
23.7833442,89.63794691,1.033408
23.78327134,89.63828168,1.03356
23.78319999,89.63861812,1.033659
23.7831302,89.63895603,1.033719
23.78306204,89.63929522,1.033738
23.78299552,89.63963551,1.033716
23.78293071,89.63997674,1.033663
23.78286763,89.64031873,1.033588
23.78280633,89.64066135,1.033502
23.78274681,89.64100444,1.033415
23.78268911,89.64134787,1.033333
23.78263324,89.6416915,1.033274
23.78257923,89.64203523,1.033261
23.78252707,89.64237893,1.033306
23.78247677,89.64272252,1.033424
23.78242835,89.6430659,1.033623
23.78238178,89.64340899,1.033913
23.78233706,89.64375176,1.034304
23.78229417,89.64409421,1.035017
23.78225307,89.6444364,1.03606
23.78221373,89.6447784,1.037203
23.78217614,89.64512026,1.038402
23.78214025,89.645462,1.039651
23.78210605,89.64580364,1.040948
23.7820735,89.64614519,1.042288
23.78204258,89.64648665,1.043662
23.78201327,89.646828,1.045063
23.78198555,89.64716923,1.046471
23.78195938,89.64751031,1.047861
23.78193473,89.6478512,1.049203
23.78191158,89.64819187,1.050466
23.78188989,89.64853225,1.051624
23.78186963,89.6488723,1.052641
23.78185075,89.64921195,1.053481
23.78183323,89.64955113,1.054134
23.78181702,89.64988975,1.054546
23.78180205,89.65022775,1.054615
23.78178828,89.65056502,1.054275
23.78177567,89.6509015,1.053298
23.78176415,89.65123707,1.052332
23.78175364,89.65157165,1.051388
23.78174411,89.65190515,1.049695
23.78173545,89.65223746,1.047234
23.78172763,89.65256847,1.044073
23.78172057,89.65289807,1.04029
23.78171418,89.65322617,1.035726
23.78170839,89.65355263,1.030328
23.78170313,89.65387735,1.024114
23.78169833,89.65420022,1.017041
23.78169393,89.6545211,1.009067
23.78168986,89.65483993,1.000179
23.78168606,89.65515665,0.990373
23.78168249,89.65547123,0.979633
23.78167912,89.65578364,0.967949
23.78167591,89.65609388,0.955335
23.78167285,89.65640193,0.941757
23.7816699,89.6567078,0.927232
23.78166708,89.65701149,0.911802
23.78166436,89.65731301,0.895393
23.78166172,89.65761237,0.878278
23.78165917,89.65790959,0.860644
23.7816567,89.65820469,0.842243
23.78165432,89.65849768,0.823065
23.78165202,89.65878858,0.803233
23.78164982,89.65907743,0.782802
23.7816477,89.65936423,0.761855
23.78164568,89.65964903,0.740469
23.78164379,89.65993185,0.718725
23.78164203,89.66021272,0.6967
23.78164042,89.66049166,0.674472
23.78163896,89.66076873,0.652111
23.78163768,89.66104394,0.629686
23.78163658,89.66131733,0.607263
23.7816357,89.66158894,0.584906
23.78163502,89.6618588,0.562677
23.78163458,89.66212696,0.540636
23.78163437,89.66239346,0.518839
23.78163441,89.66265834,0.497336
23.78163472,89.66292165,0.476171
23.7816353,89.66318343,0.455385
23.78163616,89.66344373,0.435008
23.78163731,89.6637026,0.415065
23.78163878,89.66396006,0.395576
23.78164056,89.66421609,0.376555
23.78164267,89.66447068,0.358015
23.7816451,89.6647238,0.339968
23.78164788,89.66497543,0.322414
23.78165099,89.66522552,0.305354
23.78165445,89.66547404,0.288797
23.78165825,89.66572096,0.272725
23.78166238,89.66596623,0.257103
23.78166685,89.66620982,0.241981
23.78167166,89.66645168,0.227416
23.7816768,89.66669176,0.2132
23.78168226,89.66693001,0.199305
23.78168803,89.6671664,0.185918
23.7816941,89.66740085,0.173
23.78170047,89.66763333,0.160508
23.78170713,89.66786378,0.148451
23.78171404,89.66809215,0.136832
23.7817212,89.6683184,0.125659
23.78172859,89.66854248,0.114944
23.78173618,89.66876433,0.104719
23.78174396,89.66898391,0.095062
23.7817519,89.66920117,0.086071
23.78175999,89.66941605,0.077825
23.78176818,89.66962851,0.070344
23.78177648,89.66983849,0.06356
23.78178485,89.67004596,0.057346
23.78179327,89.67025087,0.051612
23.78180171,89.67045316,0.046323
23.78181014,89.67065279,0.041335
23.78181855,89.67084971,0.036557
23.78182688,89.6710439,0.032215
23.78183513,89.67123536,0.028397
23.78184325,89.67142416,0.024816
